label,text
0,may affect covid go groceri store today total job arent wear mask trump push nyc anticip ga price disproportion risk go get start cough everywher england whate mitig risk amp flare new announc plan india enough hoard
0,wral lower say thank
0,sad inhuman condit unfairli hike price war hasnt wouldnt say secur stock shelv told
0,social care
0,one eye price continu extend coronaviru shop alon
0,sing remix go groceri store plenti plantain new uber lyft price start week charg knowingli bring seder box receiv today end
0,dunkindonut work mani peopl go beat togeth top prioriti deliv unpreced demand sinc covid cant go go half due
0,patelwitham disgust price
0,good caus price pandem impact crisi particip disturb headlin check new urgenc possibl access biggest er doctor nurs doctor amp destitut imagin sit idl sioux fall year
0,homebound day consult min went viral trend aggress price drop consum advisor issu
0,walmart
0,oil write tw seriou
0,tesco staff cope spread germ hand sanit
0,coronaviru florida panic bought asham give away watch
0,see deal sea give protect supermarket cashier pass cross hair clipper pair lick supermarket essenti employe suck lead ga price half worker begin die covi
0,tell us economi help selfish react pass low
0,caught covid factor reason job
0,morningsmaria mariabartiromo what next time stay least day place note cigarett amp wine result your serious
0,bad vitamin amp annhui
0,abpmajhatv abpnew aadeshraw would put back ration peopl greedi greedi panick accept order food also time need exercis trump trump media post sinc hl store exponenti mayb china covid husband worri bad apocalyps covid happen right mostli quit insult
0,say say covid high due near bottom stupid vile selfish bd hold electr water basic human be
0,hunt postcoronaviru spend weve cant thank
0,downingstreet
0,onlin bewar unsolicit wont covid test lack solid need product covid outbreak
0,last
0,despic
0,bad
0,stop worri make particularli emerg food crisi swbhnh sandwellt
0,help student debt scam quack cure illustr sector via newhumanitarian
0,pleas report australia caught covid
0,k grant suspend consum lose job right lie ahead sourc
0,worker face mask doctor nurs doctor bu without prove enough food base food wast food deliveri servic announc today bill said there toilet roll tfc well find
0,problem find cat need stop say new scam checker mereal
0,us continu fall
0,someon covid coronaviru crisi
0,think panic buy countri kenya amp sinc announc stamped
0,spokaneschool begun throng groceri store yet felt way
0,tweet cpbbsrctc sarangisudhansu look dodg citi fall due uneth
0,myanc vashiva presidencyza cyrilramaphosa announc stamped ppl alreadi panic buy supermarket ration jpnadda rssorg bjp leader desper pandem weigh opec instil kill larg declin demand price occur
0,stupid ft apart bunch product like realli work home tear roll
0,theperezhilton know one yet report stori medic remedyvaccin immens past fish commun increas price absolut ransack chees
0,hat head cute ego war paytm founder one enhanc trust noon price get start trader creat inconveni
0,keep balanc sheet paper can not help cure isnt one biggest concern test peopl gather restaur groceri store ga station famili
0,school littl stress
0,rt rise food bankssheltersorgan distribut enforc supermarket jambo like worsen household suppli even statecontrol ration food toilet paper shortag yo
0,social distanc stark photo essay might smartest thing stakehold understand peopl two week unit state uk takeaway tonight tri get damn month durat walt disney co founder dr fauci give shout forgotten onlin shop said worri far week concern morton william say brink disast philanthropi covid
0,real differ btw
0,scuffl basic necess better time quarantin
0,hike price extend food item throw roll
0,bought cat isnt enough suppli spend
0,stock wait patient medic equip ripoff year price tonight food bank time kill coronaviru pandem look forward minut long peopl eat less measur taken place hard work without requir rider wear go isol home long prolong period make human
0,hope karma get item mask groceri store work groceri worker polic forc close even govern shut well come anyth pasta rice stock market via statnew
0,go long neglect advoc across countri build home break opec product american buy supermarket mean consum good servic slightli expens massiv shift amid ampl suppli unlaw hike price right imaginari enemi world fight spread contamin
0,peter whatshisnam
0,aaa low
0,drphiliple tragic
0,groceri supermarket im groceri store get necess dork run groceri store ration right
0,england took sever shortag food get staff next avail got month
0,someon feel upset see increas unemploy paid sick
0,telecommut cautiou anyon scammer use antistat cleans cloth
0,one hour start rise inflat price fall predict may poster child excl rich suspend consum still toilet paper wtf realli deserv live look chao beri sanjberi spoke know
0,shallukapoor guptapradeepkr dnthakurji control groceri abt someon els anyon panic
0,moment
0,alreadi plagu
0,weapon believ busi dont panic buy tablet fuck everi includ detail
0,attent corpor entiti look pictur trip supermarket anger quick run banker ask whether groceri shop cart basket worker attack vulner self isol risk bethesda tweep julii pikeandros curbsid sale disclosur done fleet year low stock food groceri worker amp half order cancel class peopl go close clear shelv fulli price respons guarante destruct oil cure prop crude oil price becom suburban groceri store use excus mustard supermarket pic panic shop chang due covid make weird parallel caus covid panic buy run food bank groceri store sam club less wast covid real life tougher ration educ must includ american idea abl stay home less
